Advertiser,Campaign,Site (CM360),Placement,Ad,Creative,Date,Impressions,Clicks,Click Rate
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Excite-YWW-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Excite-YWW-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Excite-YWW-DE-Grn-320x50-NA,7/22/25,367,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Excite-YWW-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Excite-YWW-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Excite-YWW-DE-Grn-320x50-NA,7/23/25,254,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Excite-YWW-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Excite-YWW-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Excite-YWW-DE-Grn-320x50-NA,7/24/25,314,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Excite-YWW-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Excite-YWW-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Excite-YWW-DE-Grn-320x50-NA,7/25/25,287,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Excite-YWW-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Excite-YWW-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Excite-YWW-DE-Grn-320x50-NA,7/26/25,264,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Excite-YWW-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Excite-YWW-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Excite-YWW-DE-Grn-320x50-NA,7/27/25,349,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LAD-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LAD-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-LAD-DE-Grn-320x50-NA,7/21/25,951,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LAD-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LAD-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-LAD-DE-Grn-320x50-NA,7/22/25,682,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LAD-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LAD-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-LAD-DE-Grn-320x50-NA,7/23/25,461,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LAD-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LAD-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-LAD-DE-Grn-320x50-NA,7/24/25,542,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LAD-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LAD-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-LAD-DE-Grn-320x50-NA,7/25/25,699,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LAD-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LAD-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-LAD-DE-Grn-320x50-NA,7/26/25,894,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LAD-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LAD-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-LAD-DE-Grn-320x50-NA,7/27/25,662,1,0.15
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LADKM-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LADKM-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-LADKM-DE-Grn-320x50-NA,7/21/25,683,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LADKM-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LADKM-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-LADKM-DE-Grn-320x50-NA,7/22/25,518,1,0.19
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LADKM-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LADKM-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-LADKM-DE-Grn-320x50-NA,7/23/25,763,3,0.39
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LADKM-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LADKM-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-LADKM-DE-Grn-320x50-NA,7/24/25,722,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LADKM-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LADKM-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-LADKM-DE-Grn-320x50-NA,7/25/25,630,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LADKM-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LADKM-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-LADKM-DE-Grn-320x50-NA,7/26/25,809,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LADKM-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-LADKM-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-LADKM-DE-Grn-320x50-NA,7/27/25,1071,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-TLP-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-TLP-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-TLP-DE-Grn-320x50-NA,7/21/25,540,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-TLP-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-TLP-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-TLP-DE-Grn-320x50-NA,7/22/25,463,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-TLP-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-TLP-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-TLP-DE-Grn-320x50-NA,7/23/25,406,1,0.25
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-TLP-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-TLP-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-TLP-DE-Grn-320x50-NA,7/24/25,384,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-TLP-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-TLP-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-TLP-DE-Grn-320x50-NA,7/25/25,511,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-TLP-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-TLP-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-TLP-DE-Grn-320x50-NA,7/26/25,524,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-TLP-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Inspire-TLP-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Inspire-TLP-DE-Grn-320x50-NA,7/27/25,573,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Beach-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Beach-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Restore-Beach-DE-Grn-320x50-NA,7/21/25,619,1,0.16
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Beach-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Beach-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Restore-Beach-DE-Grn-320x50-NA,7/22/25,813,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Beach-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Beach-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Restore-Beach-DE-Grn-320x50-NA,7/23/25,747,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Beach-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Beach-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Restore-Beach-DE-Grn-320x50-NA,7/24/25,705,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Beach-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Beach-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Restore-Beach-DE-Grn-320x50-NA,7/25/25,979,2,0.2
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Beach-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Beach-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Restore-Beach-DE-Grn-320x50-NA,7/26/25,1018,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Beach-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Beach-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Restore-Beach-DE-Grn-320x50-NA,7/27/25,833,1,0.12
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Pizza-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Pizza-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Restore-Pizza-DE-Grn-320x50-NA,7/21/25,452,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Pizza-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Pizza-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Restore-Pizza-DE-Grn-320x50-NA,7/22/25,403,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Pizza-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Pizza-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Restore-Pizza-DE-Grn-320x50-NA,7/23/25,592,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Pizza-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Pizza-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Restore-Pizza-DE-Grn-320x50-NA,7/24/25,671,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Pizza-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Pizza-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Restore-Pizza-DE-Grn-320x50-NA,7/25/25,566,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Pizza-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Pizza-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Restore-Pizza-DE-Grn-320x50-NA,7/26/25,545,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Pizza-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Pizza-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Restore-Pizza-DE-Grn-320x50-NA,7/27/25,524,1,0.19
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Shopping-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Shopping-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Restore-Shopping-DE-Grn-320x50-NA,7/21/25,962,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Shopping-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Shopping-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Restore-Shopping-DE-Grn-320x50-NA,7/22/25,780,0,0
Destination (VAD),AN~Destination (VAD)_OC~Summer 2025_CN~Summer 2025 T1_MK~MM_CA~Engagement_QU~Q2Q3_YR~2025_MB~Brand Awareness,AOD (AE),CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Shopping-DE-Grn-320x50-NA_AU~None,CH~Display_PB~AOD (AE)_SZ~320x50_DT~None_LG~Grn_MK~DE_PD~Engagement-Display-Summer25P1-Restore-Shopping-DE-Grn-320x50-NA_AU~None,Engagement-Display-Summer25-Restore-Shopping-DE-Grn-320x50-NA,7/23/25,1012,0,0
